100000000, 1, 3.1415926535904264, 18.1252
100000000, 2, 3.1415926535900223, 10.5409
100000000, 3, 3.1415926535901537, 6.8756
100000000, 4, 3.1415926535902168, 6.9075
100000000, 5, 3.1415926535896439, 5.7082
100000000, 6, 3.1415926535896723, 5.2631
100000000, 7, 3.1415926535896643, 4.9040
100000000, 8, 3.1415926535896137, 4.4850
100000000, 9, 3.1415926535897531, 4.3606
100000000, 10, 3.1415926535897452, 3.8150
100000000, 11, 3.1415926535897376, 3.8569
100000000, 12, 3.1415926535897389, 3.6825
100000000, 13, 3.1415926535897492, 3.7273
100000000, 14, 3.1415926535897487, 3.8157
100000000, 15, 3.1415926535897460, 3.5240
100000000, 16, 3.1415926535897749, 3.6373
100000000, 17, 3.1415926535897309, 3.5395
100000000, 18, 3.1415926535897443, 3.4440
100000000, 19, 3.1415926535897452, 3.4775
100000000, 20, 3.1415926535897505, 3.5820
100000000, 21, 3.1415926535897531, 3.4988
100000000, 22, 3.1415926535897594, 3.5972
100000000, 23, 3.1415926535897594, 3.5882
100000000, 24, 3.1415926535897540, 3.8928
100000000, 25, 3.1415926535897514, 4.0026
100000000, 26, 3.1415926535897531, 4.0549
100000000, 27, 3.1415926535897505, 4.3843
100000000, 28, 3.1415926535897492, 4.2845
100000000, 29, 3.1415926535897540, 4.5955
100000000, 30, 3.1415926535897603, 4.3079
100000000, 31, 3.1415926535897682, 4.5730
100000000, 1, 3.1415926535904264, 34.2356
100000000, 2, 3.1415926535900223, 16.0618
100000000, 3, 3.1415926535901537, 13.7529
100000000, 4, 3.1415926535902168, 12.9440
100000000, 5, 3.1415926535896439, 10.2082
100000000, 6, 3.1415926535896723, 9.1672
100000000, 7, 3.1415926535896643, 9.1066
100000000, 8, 3.1415926535896137, 8.2364
100000000, 9, 3.1415926535897531, 9.0580
100000000, 11, 3.1415926535897376, 9.0294
100000000, 12, 3.1415926535897389, 3.6031
100000000, 16, 3.1415926535897749, 3.7640
100000000, 17, 3.1415926535897309, 3.7630
100000000, 18, 3.1415926535897443, 3.5123
100000000, 19, 3.1415926535897452, 3.4441
100000000, 20, 3.1415926535897505, 3.4480
100000000, 21, 3.1415926535897531, 3.5575
100000000, 22, 3.1415926535897594, 3.5069
100000000, 23, 3.1415926535897594, 3.5290
100000000, 24, 3.1415926535897540, 3.8443
100000000, 25, 3.1415926535897514, 4.0443
100000000, 26, 3.1415926535897531, 4.1993
100000000, 27, 3.1415926535897505, 4.3613
100000000, 28, 3.1415926535897492, 4.4129
100000000, 29, 3.1415926535897540, 4.1881
100000000, 30, 3.1415926535897603, 4.3751
100000000, 31, 3.1415926535897682, 4.6145
100000000, 1, 3.1415926535904264, 17.7787
100000000, 2, 3.1415926535900223, 11.1346
100000000, 3, 3.1415926535901537, 8.4469
100000000, 4, 3.1415926535902168, 6.8807
100000000, 5, 3.1415926535896439, 5.7216
100000000, 6, 3.1415926535896723, 5.3877
100000000, 7, 3.1415926535896643, 4.8841
100000000, 8, 3.1415926535896137, 4.4308
100000000, 9, 3.1415926535897531, 4.0565
100000000, 10, 3.1415926535897452, 4.0232
100000000, 11, 3.1415926535897376, 3.9249
100000000, 12, 3.1415926535897389, 3.7689
100000000, 13, 3.1415926535897492, 3.6615
100000000, 14, 3.1415926535897487, 3.5611
100000000, 15, 3.1415926535897460, 3.6533
100000000, 16, 3.1415926535897749, 3.5320
100000000, 17, 3.1415926535897309, 3.2873
100000000, 18, 3.1415926535897443, 3.5846
100000000, 19, 3.1415926535897452, 3.4107
100000000, 20, 3.1415926535897505, 3.4519
100000000, 21, 3.1415926535897531, 3.3996
100000000, 22, 3.1415926535897594, 3.3770
100000000, 23, 3.1415926535897594, 3.3578
100000000, 24, 3.1415926535897540, 3.8395
100000000, 25, 3.1415926535897514, 4.0432
100000000, 26, 3.1415926535897531, 4.0842
100000000, 27, 3.1415926535897505, 4.1928
100000000, 28, 3.1415926535897492, 4.3391
100000000, 29, 3.1415926535897540, 4.3669
100000000, 30, 3.1415926535897603, 4.1733
100000000, 31, 3.1415926535897682, 4.2054
